1000
38 -0.0316652 0.0822634 5.96509 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 38.bmp
39 -0.0328294 0.0811981 5.96365 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 39.bmp
40 -0.0339936 0.0801329 5.9622 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 40.bmp
41 -0.0351576 0.0790678 5.96076 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 41.bmp
42 -0.0363215 0.0780028 5.95932 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 42.bmp
43 -0.0374853 0.0769379 5.95788 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 43.bmp
44 -0.038649 0.0758731 5.95644 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 44.bmp
45 -0.0398126 0.0748084 5.955 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 45.bmp
46 -0.040976 0.0737438 5.95356 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 46.bmp
47 -0.0421394 0.0726794 5.95211 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 47.bmp
48 -0.0433026 0.071615 5.95067 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 48.bmp
49 -0.0444657 0.0705508 5.94923 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 49.bmp
50 -0.0456287 0.0694866 5.94779 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 50.bmp
51 -0.0467915 0.0684226 5.94635 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 51.bmp
52 -0.0479543 0.0673587 5.94491 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 52.bmp
53 -0.0491169 0.0662948 5.94347 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 53.bmp
54 -0.0502794 0.0652311 5.94203 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 54.bmp
55 -0.0514418 0.0641675 5.94059 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 55.bmp
56 -0.0526041 0.063104 5.93915 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 56.bmp
57 -0.0537663 0.0620406 5.93771 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 57.bmp
58 -0.0549283 0.0609773 5.93627 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 58.bmp
59 -0.0560903 0.0599141 5.93483 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 59.bmp
60 -0.0572521 0.058851 5.93339 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 60.bmp
61 -0.0584138 0.0577881 5.93195 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 61.bmp
62 -0.0595754 0.0567252 5.93052 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 62.bmp
63 -0.0607368 0.0556624 5.92908 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 63.bmp
64 -0.0618982 0.0545998 5.92764 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 64.bmp
65 -0.0630594 0.0535372 5.9262 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 65.bmp
66 -0.0642206 0.0524748 5.92476 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 66.bmp
67 -0.0653816 0.0514125 5.92332 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 67.bmp
68 -0.0665425 0.0503502 5.92189 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 68.bmp
69 -0.0677032 0.0492881 5.92045 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 69.bmp
70 -0.0688639 0.0482261 5.91901 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 70.bmp
71 -0.0700244 0.0471642 5.91757 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 71.bmp
72 -0.0711849 0.0461024 5.91613 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 72.bmp
73 -0.0723452 0.0450407 5.9147 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 73.bmp
74 -0.0735054 0.0439791 5.91326 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 74.bmp
75 -0.0746654 0.0429176 5.91182 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 75.bmp
76 -0.0758254 0.0418562 5.91039 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 76.bmp
77 -0.0769853 0.0407949 5.90895 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 77.bmp
78 -0.078145 0.0397338 5.90751 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 78.bmp
79 -0.0793046 0.0386727 5.90608 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 79.bmp
80 -0.0804641 0.0376117 5.90464 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 80.bmp
81 -0.0816235 0.0365509 5.9032 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 81.bmp
82 -0.0827827 0.0354901 5.90177 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 82.bmp
83 -0.0839419 0.0344295 5.90033 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 83.bmp
84 -0.0851009 0.033369 5.8989 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 84.bmp
85 -0.0862599 0.0323085 5.89746 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 85.bmp
86 -0.0874187 0.0312482 5.89602 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 86.bmp
87 -0.0885773 0.030188 5.89459 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 87.bmp
88 -0.0897359 0.0291279 5.89315 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 88.bmp
89 -0.0908944 0.0280679 5.89172 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 89.bmp
90 -0.0920527 0.027008 5.89028 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 90.bmp
91 -0.0932109 0.0259482 5.88885 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 91.bmp
92 -0.094369 0.0248885 5.88742 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 92.bmp
93 -0.095527 0.023829 5.88598 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 93.bmp
94 -0.0966849 0.0227695 5.88455 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 94.bmp
95 -0.0978427 0.0217101 5.88311 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 95.bmp
96 -0.0990003 0.0206509 5.88168 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 96.bmp
97 -0.100158 0.0195917 5.88024 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 97.bmp
98 -0.101315 0.0185327 5.87881 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 98.bmp
99 -0.102473 0.0174737 5.87738 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 99.bmp
100 -0.10363 0.0164149 5.87594 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 100.bmp
101 -0.104787 0.0153561 5.87451 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 101.bmp
102 -0.105944 0.0142975 5.87308 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 102.bmp
103 -0.107101 0.013239 5.87164 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 103.bmp
104 -0.108257 0.0121806 5.87021 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 104.bmp
105 -0.109414 0.0111223 5.86878 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 105.bmp
106 -0.11057 0.0100641 5.86735 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 106.bmp
107 -0.111727 0.00900599 5.86591 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 107.bmp
108 -0.112883 0.007948 5.86448 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 108.bmp
109 -0.114039 0.00689011 5.86305 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 109.bmp
110 -0.115195 0.00583233 5.86162 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 110.bmp
111 -0.116351 0.00477466 5.86019 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 111.bmp
112 -0.117507 0.0037171 5.85875 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 112.bmp
113 -0.118663 0.00265963 5.85732 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 113.bmp
114 -0.119818 0.00160228 5.85589 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 114.bmp
115 -0.120974 0.00054503 5.85446 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 115.bmp
116 -0.122129 -0.000512114 5.85303 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 116.bmp
117 -0.123284 -0.00156915 5.8516 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 117.bmp
118 -0.124439 -0.00262608 5.85017 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 118.bmp
119 -0.125594 -0.00368291 5.84874 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 119.bmp
120 -0.126749 -0.00473963 5.8473 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 120.bmp
121 -0.127904 -0.00579625 5.84587 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 121.bmp
122 -0.129058 -0.00685276 5.84444 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 122.bmp
123 -0.130213 -0.00790916 5.84301 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 123.bmp
124 -0.131367 -0.00896546 5.84158 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 124.bmp
125 -0.132522 -0.0100217 5.84015 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 125.bmp
126 -0.133676 -0.0110777 5.83872 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 126.bmp
127 -0.13483 -0.0121337 5.83729 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 127.bmp
128 -0.135984 -0.0131896 5.83587 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 128.bmp
129 -0.137138 -0.0142454 5.83444 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 129.bmp
130 -0.138291 -0.015301 5.83301 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 130.bmp
131 -0.139445 -0.0163566 5.83158 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 131.bmp
132 -0.140599 -0.017412 5.83015 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 132.bmp
133 -0.141752 -0.0184674 5.82872 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 133.bmp
134 -0.142905 -0.0195226 5.82729 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 134.bmp
135 -0.144058 -0.0205778 5.82586 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 135.bmp
136 -0.145211 -0.0216328 5.82444 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 136.bmp
137 -0.146364 -0.0226877 5.82301 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 137.bmp
138 -0.147517 -0.0237425 5.82158 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 138.bmp
139 -0.14867 -0.0247973 5.82015 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 139.bmp
140 -0.149822 -0.0258519 5.81872 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 140.bmp
141 -0.150975 -0.0269064 5.8173 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 141.bmp
142 -0.152127 -0.0279608 5.81587 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 142.bmp
143 -0.153279 -0.0290151 5.81444 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 143.bmp
144 -0.154431 -0.0300693 5.81301 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 144.bmp
145 -0.155583 -0.0311233 5.81159 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 145.bmp
146 -0.156735 -0.0321773 5.81016 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 146.bmp
147 -0.157887 -0.0332312 5.80873 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 147.bmp
148 -0.159039 -0.0342849 5.80731 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 148.bmp
149 -0.16019 -0.0353386 5.80588 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 149.bmp
150 -0.161342 -0.0363922 5.80445 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 150.bmp
151 -0.162493 -0.0374456 5.80303 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 151.bmp
152 -0.163644 -0.038499 5.8016 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 152.bmp
153 -0.164795 -0.0395522 5.80018 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 153.bmp
154 -0.165946 -0.0406053 5.79875 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 154.bmp
155 -0.167097 -0.0416584 5.79732 -11.6743 -10.5709 -8.45706 -0.36875 0.864703 -0.341044 1 400 400 -2 2 0.5 2 18 100 0 1.2 0 155.bmp
